Distributors,Retailers,PO_Number,PO_Date,PO_Requested_Delivery_Date,PO_Amount,PO_Status,Actual Fulfillment Date,Invoice_Number,Invoice_Date,Invoice_Amount,Shipping_City,Shipping_State,Shipping_State_Code,Shipping_Country,Shipping_Country_Code,Shipping_Postal_Code,PO_Link,Manual_Invoice_Link,SPS_Invoices,Manual_Invoice_Link1,year_month_PO,Delay_Days,PO_Delivery_Status,UPC/GTIN,SKU,SKU_Qty,PO_Case_Price,PO_Sales,Invoice_Qty,Invoice_Case_Price,Status,total_sales,Box_per_Case,Location,Qty Diff,Amt Diff,Channel,Unit List Cost,Common_PO_Date,Common_Invoice_Date,New_PO_Delivery_Status,New_Status
C&S,C&S,PO349487,2022-12-05,2022-12-19,22780.32,Fulfilled,2022-12-19,CS036,2022-12-28,22780.32,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EY936qolo6BKt2HqPg0jhp0B_ad3vZrFuGtPh8FCeJjTvg?e=CLRdSf,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EVC6Mb_RgIJIvxr1aBH9fpsBNVAPmlRXmtFeBSn98zdOjA?e=JRatmb,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EYgzSn4Z3klJgNP-TzLMOsAB6iOyj-9nkShZj94Mvps_rw?e=EiME8L,,2022-12,0.0,Delivered on Time,850023080622.0,CBC25,108.0,48.16,5201.28,108.0,48.16,Fulfilled,5201.28,8.0,East,0.0,0.0,Retail,6.22,Dec-2022,Dec-2022,Fulfilled,Fulfilled
C&S,C&S,PO349487,2022-12-05,2022-12-19,22780.32,Fulfilled,2022-12-19,CS036,2022-12-28,22780.32,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EY936qolo6BKt2HqPg0jhp0B_ad3vZrFuGtPh8FCeJjTvg?e=CLRdSf,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EVC6Mb_RgIJIvxr1aBH9fpsBNVAPmlRXmtFeBSn98zdOjA?e=JRatmb,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EYgzSn4Z3klJgNP-TzLMOsAB6iOyj-9nkShZj94Mvps_rw?e=EiME8L,,2022-12,0.0,Delivered on Time,850023080639.0,CBP9RO50,90.0,39.28,3535.2,90.0,39.28,Fulfilled,3535.2,8.0,East,0.0,0.0,Retail,5.45,Dec-2022,Dec-2022,Fulfilled,Fulfilled
C&S,C&S,PO349487,2022-12-05,2022-12-19,22780.32,Fulfilled,2022-12-19,CS036,2022-12-28,22780.32,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EY936qolo6BKt2HqPg0jhp0B_ad3vZrFuGtPh8FCeJjTvg?e=CLRdSf,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EVC6Mb_RgIJIvxr1aBH9fpsBNVAPmlRXmtFeBSn98zdOjA?e=JRatmb,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EYgzSn4Z3klJgNP-TzLMOsAB6iOyj-9nkShZj94Mvps_rw?e=EiME8L,,2022-12,0.0,Delivered on Time,850023080653.0,CBB16RO50,36.0,38.4,1382.4,36.0,38.4,Fulfilled,1382.4,8.0,East,0.0,0.0,Retail,5.29,Dec-2022,Dec-2022,Fulfilled,Fulfilled
C&S,C&S,PO349487,2022-12-05,2022-12-19,22780.32,Fulfilled,2022-12-19,CS036,2022-12-28,22780.32,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EY936qolo6BKt2HqPg0jhp0B_ad3vZrFuGtPh8FCeJjTvg?e=CLRdSf,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EVC6Mb_RgIJIvxr1aBH9fpsBNVAPmlRXmtFeBSn98zdOjA?e=JRatmb,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EYgzSn4Z3klJgNP-TzLMOsAB6iOyj-9nkShZj94Mvps_rw?e=EiME8L,,2022-12,0.0,Delivered on Time,850023080677.0,CPC25NL,54.0,41.36,2233.44,54.0,41.36,Fulfilled,2233.44,8.0,East,0.0,0.0,Retail,4.62,Dec-2022,Dec-2022,Fulfilled,Fulfilled
C&S,C&S,PO369274,2024-01-17,2024-01-31,42115.68,Short Shipped,2024-02-09,CS087,2024-02-09,30939.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERxAGmqlInZNlOdpJCSAXL4BJ_J-7EyC8W9GBZsq7AMYUA?e=aopuTw,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERRN37170iBLrR1oS4cUktAB-deQETeYxoXxVC7dOt_-MA?e=epXDRm,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EdjtEfryeYtKkAHP1Hm__jMB_Ozb3ODMX0KdQHX5ybc0Pw?e=kKJehL,,2024-1,9.0,Delivered Late,850023080608.0,CTB4G25,104.0,35.16,3656.639999999999,104.0,35.16,Fulfilled,3656.639999999999,12.0,East,0.0,0.0,Retail,2.93,Jan-2024,Feb-2024,Fulfilled,Fulfilled
C&S,C&S,PO369274,2024-01-17,2024-01-31,42115.68,Short Shipped,2024-02-09,CS087,2024-02-09,30939.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERxAGmqlInZNlOdpJCSAXL4BJ_J-7EyC8W9GBZsq7AMYUA?e=aopuTw,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERRN37170iBLrR1oS4cUktAB-deQETeYxoXxVC7dOt_-MA?e=epXDRm,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EdjtEfryeYtKkAHP1Hm__jMB_Ozb3ODMX0KdQHX5ybc0Pw?e=kKJehL,,2024-1,9.0,Delivered Late,850023080752.0,CBP10RO50,216.0,58.48,12631.68,48.0,58.48,Short Shipped,2807.04,8.0,East,168.0,9824.64,Retail,7.31,Jan-2024,Feb-2024,Fulfilled,Short Shipped
C&S,C&S,PO369274,2024-01-17,2024-01-31,42115.68,Short Shipped,2024-02-09,CS087,2024-02-09,30939.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERxAGmqlInZNlOdpJCSAXL4BJ_J-7EyC8W9GBZsq7AMYUA?e=aopuTw,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERRN37170iBLrR1oS4cUktAB-deQETeYxoXxVC7dOt_-MA?e=epXDRm,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EdjtEfryeYtKkAHP1Hm__jMB_Ozb3ODMX0KdQHX5ybc0Pw?e=kKJehL,,2024-1,9.0,Delivered Late,850023080745.0,CBP10RO20,720.0,25.6,18432.0,720.0,25.6,Fulfilled,18432.0,8.0,East,0.0,0.0,Retail,3.2,Jan-2024,Feb-2024,Fulfilled,Fulfilled
C&S,C&S,PO369274,2024-01-17,2024-01-31,42115.68,Short Shipped,2024-02-09,CS087,2024-02-09,30939.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERxAGmqlInZNlOdpJCSAXL4BJ_J-7EyC8W9GBZsq7AMYUA?e=aopuTw,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERRN37170iBLrR1oS4cUktAB-deQETeYxoXxVC7dOt_-MA?e=epXDRm,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EdjtEfryeYtKkAHP1Hm__jMB_Ozb3ODMX0KdQHX5ybc0Pw?e=kKJehL,,2024-1,9.0,Delivered Late,850023080561.0,CBP6RO20,651.0,11.36,7395.36,532.0,11.36,Short Shipped,6043.52,8.0,East,119.0,1351.84,Retail,1.42,Jan-2024,Feb-2024,Fulfilled,Short Shipped
C&S,C&S,PO375033,2022-12-16,2022-12-31,16402.08,Fulfilled,2023-01-03,CS037,2023-01-05,16402.08,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Ea2fo1TU5T9HrE6msOLNAr8BJn9jkJpafgehU1l37WwrFw?e=S0B71l,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EaUBMSrNuTRFgW1ifYc6FzABBRCEupxcZXwyjxbp6W6Qcg?e=SOI9yB,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXzYxcVPOc9Phrjht5LW3oUB5gOuINFeRZDI0mY9hMVV2g?e=elSh9P,,2022-12,3.0,Delivered Late,850023080608.0,CTB4G25,80.0,35.88,2870.4,80.0,35.88,Fulfilled,2870.4,12.0,East,0.0,0.0,Retail,2.93,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO375033,2022-12-16,2022-12-31,16402.08,Fulfilled,2023-01-03,CS037,2023-01-05,16402.08,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Ea2fo1TU5T9HrE6msOLNAr8BJn9jkJpafgehU1l37WwrFw?e=S0B71l,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EaUBMSrNuTRFgW1ifYc6FzABBRCEupxcZXwyjxbp6W6Qcg?e=SOI9yB,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXzYxcVPOc9Phrjht5LW3oUB5gOuINFeRZDI0mY9hMVV2g?e=elSh9P,,2022-12,3.0,Delivered Late,850023080554.0,CBP9RO20,144.0,17.12,2465.28,144.0,17.12,Fulfilled,2465.28,8.0,East,0.0,0.0,Retail,2.25,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO375033,2022-12-16,2022-12-31,16402.08,Fulfilled,2023-01-03,CS037,2023-01-05,16402.08,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Ea2fo1TU5T9HrE6msOLNAr8BJn9jkJpafgehU1l37WwrFw?e=S0B71l,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EaUBMSrNuTRFgW1ifYc6FzABBRCEupxcZXwyjxbp6W6Qcg?e=SOI9yB,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXzYxcVPOc9Phrjht5LW3oUB5gOuINFeRZDI0mY9hMVV2g?e=elSh9P,,2022-12,3.0,Delivered Late,850023080578.0,CBB16RO20,108.0,16.8,1814.4,108.0,16.8,Fulfilled,1814.4,8.0,East,0.0,0.0,Retail,2.25,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO375033,2022-12-16,2022-12-31,16402.08,Fulfilled,2023-01-03,CS037,2023-01-05,16402.08,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Ea2fo1TU5T9HrE6msOLNAr8BJn9jkJpafgehU1l37WwrFw?e=S0B71l,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EaUBMSrNuTRFgW1ifYc6FzABBRCEupxcZXwyjxbp6W6Qcg?e=SOI9yB,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXzYxcVPOc9Phrjht5LW3oUB5gOuINFeRZDI0mY9hMVV2g?e=elSh9P,,2022-12,3.0,Delivered Late,850023080424.0,CTB13G25,18.0,49.04,882.72,18.0,49.04,Fulfilled,882.72,8.0,East,0.0,0.0,Retail,6.1,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO375033,2022-12-16,2022-12-31,16402.08,Fulfilled,2023-01-03,CS037,2023-01-05,16402.08,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Ea2fo1TU5T9HrE6msOLNAr8BJn9jkJpafgehU1l37WwrFw?e=S0B71l,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EaUBMSrNuTRFgW1ifYc6FzABBRCEupxcZXwyjxbp6W6Qcg?e=SOI9yB,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXzYxcVPOc9Phrjht5LW3oUB5gOuINFeRZDI0mY9hMVV2g?e=elSh9P,,2022-12,3.0,Delivered Late,850023080622.0,CBC25,54.0,48.16,2600.64,54.0,48.16,Fulfilled,2600.64,8.0,East,0.0,0.0,Retail,6.22,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO375033,2022-12-16,2022-12-31,16402.08,Fulfilled,2023-01-03,CS037,2023-01-05,16402.08,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Ea2fo1TU5T9HrE6msOLNAr8BJn9jkJpafgehU1l37WwrFw?e=S0B71l,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EaUBMSrNuTRFgW1ifYc6FzABBRCEupxcZXwyjxbp6W6Qcg?e=SOI9yB,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXzYxcVPOc9Phrjht5LW3oUB5gOuINFeRZDI0mY9hMVV2g?e=elSh9P,,2022-12,3.0,Delivered Late,850023080639.0,CBP9RO50,90.0,39.28,3535.2,90.0,39.28,Fulfilled,3535.2,8.0,East,0.0,0.0,Retail,5.45,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO375033,2022-12-16,2022-12-31,16402.08,Fulfilled,2023-01-03,CS037,2023-01-05,16402.08,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Ea2fo1TU5T9HrE6msOLNAr8BJn9jkJpafgehU1l37WwrFw?e=S0B71l,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EaUBMSrNuTRFgW1ifYc6FzABBRCEupxcZXwyjxbp6W6Qcg?e=SOI9yB,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXzYxcVPOc9Phrjht5LW3oUB5gOuINFeRZDI0mY9hMVV2g?e=elSh9P,,2022-12,3.0,Delivered Late,850023080677.0,CPC25NL,54.0,41.36,2233.44,54.0,41.36,Fulfilled,2233.44,8.0,East,0.0,0.0,Retail,4.62,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO378494,2024-01-23,2024-02-06,26931.84,Fulfilled,2024-02-06,CS086,2024-02-06,26931.84,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZJgzu8nDH9CpqjqxduSm14BpgwU5n3AGBrAru_0huP1Qg?e=Pb5S4y,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Efkh-bYlMZlHn2lR4XB6pWgB3wa-nLiYKAOMBb3S-xqDDg?e=fH8PFS,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ES-sxHEjnbxBvarn5DlFRDgBZDayB8CynAJRz5CcyGkV8Q?e=kWgvQ5,,2024-1,0.0,Delivered on Time,850023080608.0,CTB4G25,208.0,35.16,7313.279999999999,208.0,35.16,Fulfilled,7313.279999999999,12.0,East,0.0,0.0,Retail,2.93,Jan-2024,Feb-2024,Fulfilled,Fulfilled
C&S,C&S,PO378494,2024-01-23,2024-02-06,26931.84,Fulfilled,2024-02-06,CS086,2024-02-06,26931.84,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZJgzu8nDH9CpqjqxduSm14BpgwU5n3AGBrAru_0huP1Qg?e=Pb5S4y,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Efkh-bYlMZlHn2lR4XB6pWgB3wa-nLiYKAOMBb3S-xqDDg?e=fH8PFS,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ES-sxHEjnbxBvarn5DlFRDgBZDayB8CynAJRz5CcyGkV8Q?e=kWgvQ5,,2024-1,0.0,Delivered on Time,850023080424.0,CTB13G25,30.0,48.8,1464.0,30.0,48.8,Fulfilled,1464.0,8.0,East,0.0,0.0,Retail,6.1,Jan-2024,Feb-2024,Fulfilled,Fulfilled
C&S,C&S,PO378494,2024-01-23,2024-02-06,26931.84,Fulfilled,2024-02-06,CS086,2024-02-06,26931.84,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZJgzu8nDH9CpqjqxduSm14BpgwU5n3AGBrAru_0huP1Qg?e=Pb5S4y,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Efkh-bYlMZlHn2lR4XB6pWgB3wa-nLiYKAOMBb3S-xqDDg?e=fH8PFS,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ES-sxHEjnbxBvarn5DlFRDgBZDayB8CynAJRz5CcyGkV8Q?e=kWgvQ5,,2024-1,0.0,Delivered on Time,850023080677.0,CPC25NL,120.0,36.96,4435.2,120.0,36.96,Fulfilled,4435.2,8.0,East,0.0,0.0,Retail,4.62,Jan-2024,Feb-2024,Fulfilled,Fulfilled
C&S,C&S,PO378494,2024-01-23,2024-02-06,26931.84,Fulfilled,2024-02-06,CS086,2024-02-06,26931.84,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZJgzu8nDH9CpqjqxduSm14BpgwU5n3AGBrAru_0huP1Qg?e=Pb5S4y,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Efkh-bYlMZlHn2lR4XB6pWgB3wa-nLiYKAOMBb3S-xqDDg?e=fH8PFS,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ES-sxHEjnbxBvarn5DlFRDgBZDayB8CynAJRz5CcyGkV8Q?e=kWgvQ5,,2024-1,0.0,Delivered on Time,850023080745.0,CBP10RO20,480.0,25.6,12288.0,480.0,25.6,Fulfilled,12288.0,8.0,East,0.0,0.0,Retail,3.2,Jan-2024,Feb-2024,Fulfilled,Fulfilled
C&S,C&S,PO378494,2024-01-23,2024-02-06,26931.84,Fulfilled,2024-02-06,CS086,2024-02-06,26931.84,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EZJgzu8nDH9CpqjqxduSm14BpgwU5n3AGBrAru_0huP1Qg?e=Pb5S4y,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/Efkh-bYlMZlHn2lR4XB6pWgB3wa-nLiYKAOMBb3S-xqDDg?e=fH8PFS,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ES-sxHEjnbxBvarn5DlFRDgBZDayB8CynAJRz5CcyGkV8Q?e=kWgvQ5,,2024-1,0.0,Delivered on Time,850023080561.0,CBP6RO20,126.0,11.36,1431.36,126.0,11.36,Fulfilled,1431.36,8.0,East,0.0,0.0,Retail,1.42,Jan-2024,Feb-2024,Fulfilled,Fulfilled
C&S,C&S,PO383096,2022-12-21,2023-01-06,8863.2,Fulfilled,2023-01-03,CS038,2023-01-05,8863.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EUgp-p3vYHBPgBCcAxvH7UAB9gPTfl8oRjYY1DJwK5PCzw?e=6NcEph,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EUCMrehMbUZMqUrxj7fn0hUBaf_Jtgr5xuGfI63vohiuaA?e=5dqkRv,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EcEQtQnf59xAih4LEwsUhpEBt_X8cpgdY_xeryY08x-MVA?e=zKAFXe,,2022-12,-3.0,Delivered on Time,850023080608.0,CTB4G25,120.0,35.88,4305.6,120.0,35.88,Fulfilled,4305.6,12.0,East,0.0,0.0,Retail,2.93,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO383096,2022-12-21,2023-01-06,8863.2,Fulfilled,2023-01-03,CS038,2023-01-05,8863.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EUgp-p3vYHBPgBCcAxvH7UAB9gPTfl8oRjYY1DJwK5PCzw?e=6NcEph,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EUCMrehMbUZMqUrxj7fn0hUBaf_Jtgr5xuGfI63vohiuaA?e=5dqkRv,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EcEQtQnf59xAih4LEwsUhpEBt_X8cpgdY_xeryY08x-MVA?e=zKAFXe,,2022-12,-3.0,Delivered on Time,850023080554.0,CBP9RO20,144.0,17.12,2465.28,144.0,17.12,Fulfilled,2465.28,8.0,East,0.0,0.0,Retail,2.25,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO383096,2022-12-21,2023-01-06,8863.2,Fulfilled,2023-01-03,CS038,2023-01-05,8863.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EUgp-p3vYHBPgBCcAxvH7UAB9gPTfl8oRjYY1DJwK5PCzw?e=6NcEph,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EUCMrehMbUZMqUrxj7fn0hUBaf_Jtgr5xuGfI63vohiuaA?e=5dqkRv,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EcEQtQnf59xAih4LEwsUhpEBt_X8cpgdY_xeryY08x-MVA?e=zKAFXe,,2022-12,-3.0,Delivered on Time,850023080615.0,CCS24,24.0,50.4,1209.6,24.0,50.4,Fulfilled,1209.6,24.0,East,0.0,0.0,Retail,2.0,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO383096,2022-12-21,2023-01-06,8863.2,Fulfilled,2023-01-03,CS038,2023-01-05,8863.2,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EUgp-p3vYHBPgBCcAxvH7UAB9gPTfl8oRjYY1DJwK5PCzw?e=6NcEph,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EUCMrehMbUZMqUrxj7fn0hUBaf_Jtgr5xuGfI63vohiuaA?e=5dqkRv,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EcEQtQnf59xAih4LEwsUhpEBt_X8cpgdY_xeryY08x-MVA?e=zKAFXe,,2022-12,-3.0,Delivered on Time,850023080424.0,CTB13G25,18.0,49.04,882.72,18.0,49.04,Fulfilled,882.72,8.0,East,0.0,0.0,Retail,6.1,Dec-2022,Jan-2023,Fulfilled,Fulfilled
C&S,C&S,PO407483,2024-02-07,2024-02-21,116812.8,Cancelled,,,,,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EfMJf_YrZJ1GkeLrIb0AQQEBrfPiwP631E4pmrzGtX1zIg?e=XcdCDi,,,,2024-2,,Cancelled,810103156210.0,CTB13GDS25,189.0,48.8,9223.199999999999,,,Cancelled,0.0,8.0,East,0.0,0.0,Retail,6.1,Feb-2024,,Cancelled,Cancelled
C&S,C&S,PO407483,2024-02-07,2024-02-21,116812.8,Cancelled,,,,,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EfMJf_YrZJ1GkeLrIb0AQQEBrfPiwP631E4pmrzGtX1zIg?e=XcdCDi,,,,2024-2,,Cancelled,850023080677.0,CPC25NL,80.0,36.96,2956.8,,,Cancelled,0.0,8.0,East,0.0,0.0,Retail,4.62,Feb-2024,,Cancelled,Cancelled
C&S,C&S,PO407483,2024-02-07,2024-02-21,116812.8,Cancelled,,,,,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EfMJf_YrZJ1GkeLrIb0AQQEBrfPiwP631E4pmrzGtX1zIg?e=XcdCDi,,,,2024-2,,Cancelled,810103151239.0,CZLSW50,640.0,59.88,38323.2,,,Cancelled,0.0,12.0,East,0.0,0.0,Retail,4.99,Feb-2024,,Cancelled,Cancelled
C&S,C&S,PO407483,2024-02-07,2024-02-21,116812.8,Cancelled,,,,,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EfMJf_YrZJ1GkeLrIb0AQQEBrfPiwP631E4pmrzGtX1zIg?e=XcdCDi,,,,2024-2,,Cancelled,810103150928.0,CZLSW25,960.0,59.76,57369.6,,,Cancelled,0.0,24.0,East,0.0,0.0,Retail,2.49,Feb-2024,,Cancelled,Cancelled
C&S,C&S,PO407483,2024-02-07,2024-02-21,116812.8,Cancelled,,,,,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EfMJf_YrZJ1GkeLrIb0AQQEBrfPiwP631E4pmrzGtX1zIg?e=XcdCDi,,,,2024-2,,Cancelled,810103150935.0,CZLS25,250.0,35.76,8940.0,,,Cancelled,0.0,24.0,East,0.0,0.0,Retail,1.49,Feb-2024,,Cancelled,Cancelled
C&S,C&S,PO408732,2023-01-05,2023-01-19,10737.44,Short Shipped,2023-01-19,CS039,2023-01-22,7829.28,Bethlehem,Pennsylvania,PA,United States,US,18020,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EUwfheGgh-tIp6B2aSDeswAB-AaDKC-8s0kCXFwL0ijk2Q?e=2AUfvs,https://ecosoulhome.sharepoint.com/:x:/s/Dataanalytics_Ecosoul/EQXqlBgFU_5Mmos-2mMLv7EBl2G4B70aoRYFY9yBPjbdEw?e=IvaeNy,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EV_uMzpLkZhIhBalbA9BSxwB0VgNx4_maA4C2ZDafI46cg?e=URkjVZ,,2023-1,0.0,Delivered on Time,850023080455.0,PLP10SQ20,32.0,50.4,1612.8,32.0,50.4,Fulfilled,1612.8,8.0,East,0.0,0.0,Retail,6.0,Jan-2023,Jan-2023,Fulfilled,Fulfilled
